entropy,mean,variance,autocorr,run_length,label
0.9999538332662392,0.504,0.249984,0.026979253511190876,2.05761316872428,Good
0.9989581233509568,0.519,0.24963900000000003,-0.016484773608078762,1.9723865877712032,Good
0.9993506898146104,0.485,0.2497749999999999,0.028153645623130982,2.0618556701030926,Good
0.9999740313334506,0.497,0.24999099999999996,-0.023058948019831882,1.9569471624266144,Good
0.9990649315776106,0.518,0.24967599999999998,0.043804379348248365,2.0964360587002098,Good
1.0,0.5,0.25,0.01901803607214425,2.0408163265306123,Good
0.9988455359952018,0.52,0.2496,0.01945002013495082,2.044989775051125,Good
0.9991659615315873,0.483,0.24971100000000002,0.013939043767152996,2.032520325203252,Good
0.9999740313334506,0.503,0.24999099999999996,-0.00503018108651908,1.9920318725099602,Good
1.0,0.5,0.25,-0.04704609218436861,1.9120458891013383,Good
0.997895527159741,0.473,0.249271,-0.013972689825071457,1.9801980198019802,Good
0.9998961234639354,0.494,0.24996399999999994,-0.0031467466256737235,1.996007984031936,Good
0.99819587904281,0.525,0.24937499999999993,0.03863385253042946,2.0876826722338206,Good
0.998727168607354,0.521,0.24955900000000003,0.06549301429259678,2.1459227467811157,Good
0.9999971146079947,0.501,0.24999899999999997,0.049046288763074306,2.1052631578947367,Good
0.99819587904281,0.525,0.24937499999999993,0.02047016274864389,2.0491803278688523,Good
0.9993506898146104,0.485,0.24977499999999994,-0.003907331267730026,1.996007984031936,Good
0.9999884584088952,0.502,0.2499959999999999,0.006998052088593973,2.0161290322580645,Good
0.9993506898146104,0.485,0.24977499999999997,-0.029896907216494854,1.9455252918287937,Good
0.9998153271549208,0.508,0.24993600000000005,0.006783085582335,2.0161290322580645,Good
1.0,0.5,0.25,0.039038076152304584,2.0833333333333335,Good
0.99971144175281,0.51,0.24989999999999998,-0.0815590039696859,1.8518518518518519,Good
1.0,0.5,0.25,0.0030020040080158475,2.0080321285140563,Good
0.9999278640456616,0.505,0.24997499999999997,0.026909047180021645,2.05761316872428,Good
0.999858611267083,0.493,0.24995100000000003,0.004810564000434833,2.0120724346076457,Good
0.9999740313334506,0.503,0.24999099999999996,0.02697925351119087,2.05761316872428,Good
0.9984730898903077,0.523,0.249471,-0.0572958298792611,1.8975332068311195,Good
0.9975720245861465,0.529,0.249159,-0.00852270442022289,1.9920318725099602,Good
0.9995844639313985,0.512,0.24985600000000005,-0.005538000064162209,1.9920318725099602,Good
0.9999884584088952,0.502,0.2499959999999999,-0.001026076779401419,2.0,Good
0.9999278640456616,0.495,0.24997499999999997,0.016919531018529877,2.0366598778004072,Good
0.9989581233509568,0.519,0.24963900000000003,-0.028514202997757893,1.949317738791423,Good
0.9996508396313203,0.489,0.249879,-0.029574765005935005,1.9455252918287937,Good
0.998727168607354,0.479,0.24955900000000003,-0.01873293720892882,1.968503937007874,Good
0.997895527159741,0.527,0.24927100000000002,0.0020902758081233676,2.0120724346076457,Good
0.9999971146079947,0.501,0.24999899999999994,-0.007010048136521859,1.9880715705765408,Good
0.9998961234639354,0.506,0.24996399999999994,0.00886701087387263,2.0202020202020203,Good
0.9977366703420346,0.472,0.24921599999999994,-0.020109027755443373,1.968503937007874,Good
0.9999884584088952,0.502,0.2499959999999999,-0.0010260767794014044,2.0,Good
0.999858611267083,0.507,0.24995099999999998,0.014792899408284033,2.032520325203252,Good
0.999858611267083,0.493,0.24995100000000003,0.01682494759152086,2.0366598778004072,Good
0.9996508396313203,0.511,0.249879,-0.031530321348827814,1.941747572815534,Good
0.99971144175281,0.49,0.24989999999999998,-0.005449296282930393,1.9920318725099602,Good
0.9998961234639354,0.506,0.24996399999999994,-0.009179902027595834,1.9841269841269842,Good
0.9998961234639354,0.506,0.24996399999999994,-0.029153806068866056,1.9455252918287937,Good
0.9999278640456616,0.505,0.249975,0.024928349539028113,2.0533880903490758,Good
0.9988455359952018,0.48,0.24959999999999996,-0.05065028901734119,1.9083969465648856,Good
0.9999971146079947,0.501,0.24999899999999994,-0.0290300601202406,1.9455252918287937,Good
0.9990649315776106,0.482,0.24967599999999998,0.01781343049993184,2.0408163265306123,Good
0.9993506898146104,0.485,0.24977499999999994,-0.011922575490445307,1.9801980198019802,Good
0.9968555249870342,0.533,0.24891099999999997,-0.033403905910386195,1.9455252918287937,Good
0.9996508396313203,0.489,0.249879,-0.0074946166349941406,1.9880715705765408,Good
0.9999278640456616,0.505,0.249975,0.026948051948052013,2.05761316872428,Good
0.9999971146079947,0.501,0.24999899999999997,0.0009979999919919032,2.004008016032064,Good
0.9988455359952018,0.52,0.2496,-0.006700658422996487,1.9920318725099602,Good
0.99971144175281,0.51,0.24989999999999998,-0.02940138727396661,1.9455252918287937,Good
0.9995123141215677,0.513,0.24983100000000003,0.040392089285685086,2.0876826722338206,Good
0.9972253609153701,0.531,0.249039,0.037334181243901754,2.0876826722338206,Good
0.9994343896240242,0.514,0.24980400000000003,-0.0618366904916612,1.8867924528301887,Good
0.9997662707810439,0.509,0.24991899999999997,-0.025321936590919997,1.953125,Good
0.9999278640456616,0.495,0.249975,-0.02712897084421004,1.949317738791423,Good
0.9989581233509568,0.481,0.24963900000000003,-0.022423522423522548,1.9607843137254901,Good
0.9989581233509568,0.481,0.24963900000000003,-0.0426300578034683,1.9230769230769231,Good
0.9999538332662392,0.504,0.24998400000000004,-0.029112554112553937,1.9455252918287937,Good
0.998727168607354,0.479,0.24955900000000003,0.029396177934800094,2.0661157024793386,Good
0.9984730898903077,0.523,0.249471,-0.03723325222437786,1.9342359767891684,Good
0.9997662707810439,0.509,0.24991899999999997,-0.005296117516878527,1.9920318725099602,Good
0.9984730898903077,0.477,0.249471,-0.07735840753414427,1.86219739292365,Good
0.9993506898146104,0.515,0.24977499999999994,-0.00998154537430784,1.9841269841269842,Good
0.9995123141215677,0.487,0.24983100000000003,-0.027722184603580124,1.949317738791423,Good
0.999858611267083,0.507,0.249951,0.0068388265760167604,2.0161290322580645,Good
0.9995123141215677,0.487,0.24983100000000003,0.042343513103746996,2.092050209205021,Good
0.9974015885677396,0.47,0.2490999999999999,-0.006633145663744585,1.996007984031936,Good
0.9999740313334506,0.503,0.24999099999999994,-0.02104659831498941,1.9607843137254901,Good
0.999858611267083,0.493,0.249951,0.008815358530796851,2.0202020202020203,Good
0.9999971146079947,0.499,0.24999899999999994,-0.03904224065057677,1.9267822736030829,Good
0.9999538332662392,0.504,0.249984,0.024963524718220345,2.0533880903490758,Good
0.9988455359952018,0.48,0.2496,0.019450020134950795,2.044989775051125,Good
0.9999538332662392,0.504,0.249984,-0.007070593706316763,1.9880715705765408,Good
0.9993506898146104,0.485,0.24977499999999994,-0.009860002406835416,1.9841269841269842,Good
0.999858611267083,0.507,0.24995099999999998,-0.05329051811228167,1.9011406844106464,Good
0.999858611267083,0.493,0.24995100000000003,0.04288096593414522,2.092050209205021,Good
0.9968555249870342,0.533,0.24891099999999994,-0.0033774672112072365,2.004008016032064,Good
0.9975720245861465,0.471,0.249159,-0.016558741905643052,1.976284584980237,Good
0.9972253609153701,0.531,0.24903899999999998,-0.01278513094902842,1.9841269841269842,Good
0.9999971146079947,0.501,0.24999899999999994,-0.015018096265035577,1.9723865877712032,Good
0.9988455359952018,0.48,0.24960000000000002,-0.008623042982430168,1.9880715705765408,Good
0.9988455359952018,0.48,0.2496,-0.00862304298243015,1.9880715705765408,Good
0.999858611267083,0.493,0.249951,0.004810564000434748,2.0120724346076457,Good
0.9974015885677396,0.53,0.2490999999999999,0.011567389293327348,2.032520325203252,Good
0.9998153271549208,0.492,0.24993600000000005,0.046771012075629115,2.100840336134454,Good
0.9999971146079947,0.501,0.24999899999999997,0.023014212538777924,2.0491803278688523,Good
0.9995123141215677,0.513,0.24983100000000003,0.0323786452987127,2.070393374741201,Good
0.99819587904281,0.525,0.24937499999999993,-0.03763335026521083,1.9342359767891684,Good
0.9997662707810439,0.509,0.24991899999999997,-0.06144501022412905,1.8867924528301887,Good
0.997895527159741,0.473,0.24927099999999996,0.006106017216422047,2.0202020202020203,Good
